order_id,creation_datetime,cod_value_sgd,granular_status,rts_flag,order_type,shipper_id,shipper_reference_number,delivery_type,pickup_hub_id,pickup_datetime,pickup_attempts,pickup_driver_id,description,from_city,to_city,dest_province_code,delivery_success_hub_id,delivery_success_datetime,rts_trigger_datetime,delivery_attempts,first_valid_delivery_attempt_datetime,first_valid_delivery_attempt_status,second_valid_delivery_attempt_datetime,second_valid_delivery_attempt_status,third_valid_delivery_attempt_datetime,third_valid_delivery_attempt_status,last_valid_delivery_attempt_datetime,last_valid_delivery_attempt_status,first_failure_reason,second_failure_reason,third_failure_reason,last_failure_reason,delivery_driver_id,items,weight,width,height,length,parcel_size,created_month,row_num,total_rows_per_month
197452808,2022-01-05T14:17:21,,Completed,0,Normal,4712974,VN2228434382324,3 Days - Day/Night,236,2022-01-06T14:36:22,2,1434721,,,Huyện Cầu Ngang,TRV,666,2022-01-07T12:48:43,,1,2022-01-07T12:48:43,Success,,,,,2022-01-07T12:48:43,Success,,,,,1069077,"[{""item_name"":""[ẢNH THẬT ĐỘC QUYỀN SMOR.VN] Áo croptop quây ngực xoè Tube"",""item_quantity"":1}]",0.1,0.0,0.0,0.0,l,2022-01,96,24805
202197776,2022-01-21T16:06:30,,Completed,0,Normal,5682262,VN221047340725D,3 Days - Day/Night,1232,2022-01-22T16:51:52,2,1384949,,,Huyện Đông Anh,HN,789,2022-01-24T08:50:09,,1,2022-01-24T08:50:09,Success,,,,,2022-01-24T08:50:09,Success,,,,,1271785,"[{""item_name"":""Máy hàn miệng túi nilon túi zip dập tay PFS 200 300 400 để bảo quản thực phẩm, bọc sản phẩm bán hàng, cắt màng co MHT01"",""item_quantity"":1}]",1.6,0.0,0.0,0.0,xl,2022-01,97,24805
197195692,2022-01-04T16:14:54,,Completed,0,Normal,7089803,,3 Days - Anytime,1211,2022-01-04T18:40:08,1,1419179,,,,PTH,103831,2022-01-05T13:54:31,,1,2022-01-05T13:54:31,Success,,,,,2022-01-05T13:54:31,Success,,,,,1385495,,0.4,,,,s,2022-01,98,24805
198034297,2022-01-07T19:08:49,,Completed,0,Normal,3967640,VN221686726147M,3 Days - Day/Night,835,2022-01-08T17:01:29,1,1253677,,,Huyện Kiến Thụy,HP,1137,2022-01-09T12:28:15,,1,2022-01-09T12:28:15,Success,,,,,2022-01-09T12:28:15,Success,,,,,1307063,"[{""item_name"":""Vinsure Biotic"",""item_quantity"":1}]",0.9,15.0,20.0,15.0,s,2022-01,99,24805
198348577,2022-01-08T22:48:10,,Completed,0,Normal,3914292,VN224364227288W,3 Days - Day/Night,855,2022-01-09T11:28:56,1,1194291,,,Thị Xã Từ Sơn,BN,1009,2022-01-17T17:51:55,,1,2022-01-17T17:51:55,Success,,,,,2022-01-17T17:51:55,Success,,,,,1419677,"[{""item_name"":""01 Lọ chiết nước hoa 12ml bọc nhôm tròn - không chứa dung dịch"",""item_quantity"":1},{""item_name"":""01 Lọ chiết nước hoa 12ml bọc nhôm tròn - không chứa dung dịch"",""item_quantity"":1},{""item_name"":""01 Lọ chiết nước hoa 12ml bọc nhôm tròn - không chứa dung dịch"",""item_quantity"":1},{""item_name"":""Lọ chiết nước hoa 10ml - lõ rỗng ( lọ 8.5cm)"",""item_quantity"":1},{""item_name"":""chai nhựa nắp bật 50ml, 100ml"",""item_quantity"":2}]",0.71,0.0,0.0,0.0,s,2022-01,100,24805
198933237,2022-01-10T21:15:53,,Completed,0,Normal,4539238,VN228631192613X,3 Days - Day/Night,1209,2022-01-11T17:45:34,1,1375322,,,Quận Bình Tân,HCM,205,2022-01-15T13:50:19,,1,2022-01-15T13:50:19,Success,,,,,2022-01-15T13:50:19,Success,,,,,1316897,"[{""item_name"":""Áo thun bé trai cộc tay hàn quốc xuất dư 27kids, áo phông size đại cho bé trai từ 1 đến 8 tuổi"",""item_quantity"":1},{""item_name"":""Quần dài bé trai size đại xuất dư hàn quốc chất cotton da cá cho bé từ 2 đến 10 tuổi"",""item_quantity"":1},{""item_name"":""Áo Thun Cho Bé CHÍNH HÃNG 27KIDS In Hình Vui Nhộn Áo Phông Bé Trai Chất Cotton Xuất Âu Mỹ 001"",""item_quantity"":1},{""item_name"":""Quần short bé trai 27kids quần thun cho bé họa tiết khủng long chất cotton hàng xuất Âu Mỹ"",""item_quantity"":1},{""item_name"":""Áo bé trai 27KIDS áo thun cho bé in hình vui nhộn chất cotton hàng xuất Âu Mỹ"",""item_quantity"":1},{""item_name"":""Áo bé trai 27KIDS áo thun cho bé in hình vui nhộn chất cotton hàng xuất Âu Mỹ"",""item_quantity"":1},{""item_name"":""Áo polo bé trai, áo thun bé trai có cổ size đại cho bé từ 3 - 12 tuổi"",""item_quantity"":1},{""item_name"":""Quần lửng bé trai size đại xuất dư hàn quốc cho bé từ 2 đến 8 tuổi"",""item_quantity"":1},{""item_name"":""Quần jean bé trai hàn quốc xuất xịn cho bé từ 2 đến 8 tuổi"",""item_quantity"":1}]",1.4,5.0,5.0,5.0,s,2022-01,101,24805
202430349,2022-01-22T14:02:59,11.68,Completed,0,Normal,4394468,VN225174424552J,3 Days - Day/Night,996,2022-01-22T14:38:27,1,1253813,,,Thành Phố Rạch Giá,KIG,153,2022-01-25T12:48:35,,1,2022-01-25T12:48:35,Success,,,,,2022-01-25T12:48:35,Success,,,,,1218759,"[{""item_name"":""Dán móng trang trí 3D họa tiết trái bơ"",""item_quantity"":1},{""item_name"":""Dán móng trang trí 3D họa tiết trái bơ"",""item_quantity"":1},{""item_name"":""Dán móng trang trí 3D họa tiết trái bơ"",""item_quantity"":1},{""item_name"":""[ĐẸP - SẴN] Thảm treo tường trang trí phòng ngủ họa tiết cá voi xanh (150x130cm, TẶNG móc treo)"",""item_quantity"":1},{""item_name"":""[ĐẸP - SẴN] Thảm treo tường Decor phòng hình chú mèo nghộ nghĩnh (150x130cm, TẶNG móc treo)"",""item_quantity"":1}]",0.65,0.0,0.0,0.0,s,2022-01,102,24805
200893841,2022-01-17T11:28:00,,Returned to Sender,1,Normal,3752326,VN223889673877F,3 Days - Day/Night,201,2022-01-17T17:18:16,2,1413322,Shop hẹn ngày giờ lấy,,,HCM,201,2022-02-06T12:44:44,2022-01-22T23:06:50,1,2022-01-22T15:51:35,Fail,,,,,2022-01-22T15:51:35,Fail,Khách hàng đặt trùng đơn hàng,,,Khách hàng đặt trùng đơn hàng,1413322,"[{""item_name"":""Phim dán dẻo chống trầy đồng hồ Casio AE1200, SKMEI 1335"",""item_quantity"":1},{""item_name"":""Đồng hồ Nam SKMEI 1299 Điện tử dây nhựa"",""item_quantity"":1}]",0.21,0.0,0.0,0.0,s,2022-01,103,24805
201712677,2022-01-20T00:11:58,8.88,Completed,0,Normal,3992302,VN220282129863L,3 Days - Day/Night,205,2022-01-20T14:01:35,1,1073857,,,Huyện Tân Hồng,DOT,313,2022-01-22T14:50:29,,1,2022-01-22T14:50:29,Success,,,,,2022-01-22T14:50:29,Success,,,,,1358284,"[{""item_name"":""Áo dài 1-25kg Tết chó mèo, pets cưng gấm thêu"",""item_quantity"":1},{""item_name"":""Áo dài 1-25kg Tết chó mèo, pets cưng gấm thêu"",""item_quantity"":1}]",0.2,0.0,0.0,0.0,s,2022-01,104,24805
197561737,2022-01-06T01:16:29,11.94,Returned to Sender,1,Normal,372455,332019123870485,3 Days - Anytime,15,2022-01-18T16:17:10,,,,,,HCM,189,2022-01-26T18:08:18,2022-01-23T23:37:18,2,2022-01-22T18:14:12,Fail,2022-01-23T11:19:42,Fail,,,2022-01-23T11:19:42,Fail,Đúng địa chỉ không có người nhận,Khách hàng muốn hủy đơn hàng,,Khách hàng muốn hủy đơn hàng,1101215,"Color Pencil Coloring book Pupils Children's Graffiti Drawing Book Picture Book Hand-Painted (1592357230_VNAMZ-6810470676) x1 (27000.00VND), Lớp Lót Màu Nước Mịn Bộ Bút Lông Hai Đầu Bút Đánh Dấu Đầy Màu Sắc Để Vẽ Và Vẽ (838144265_VNAMZ-2332718589) x1 (205000.00VND)",0.46,16.5,12.1,27.0,s,2022-01,105,24805
198074034,2022-01-08T00:52:58,24.75,Completed,0,Normal,7098195,VN220244278850B,3 Days - Day/Night,103807,2022-01-08T17:33:14,1,1439823,,,Thành Phố Phủ Lý,HAN,161,2022-01-10T12:22:14,,1,2022-01-10T12:22:14,Success,,,,,2022-01-10T12:22:14,Success,,,,,1146403,"[{""item_name"":""Dầu Gội Dành Cho Nam Tonic Pharmaact Bạc Hà mát lạnh Sạch Gàu, Giảm Ngứa(600ml)"",""item_quantity"":5}]",3.5,0.0,0.0,0.0,l,2022-01,106,24805
197291650,2022-01-05T06:52:46,,Completed,0,Normal,4233856,VN224176231097N,3 Days - Day/Night,209,2022-01-05T12:35:24,1,1428211,,,Quận Bình Tân,HCM,103322,2022-01-06T14:44:51,,1,2022-01-06T14:44:51,Success,,,,,2022-01-06T14:44:51,Success,,,,,1393177,"[{""item_name"":""Giá đỡ điện thoại đa năng để đầu giường cây kệ chân đế ipad đt bàn làm việc xem phim livestream  cao cấp"",""item_quantity"":1}]",1.0,0.0,0.0,0.0,s,2022-01,107,24805
197922913,2022-01-07T11:35:01,,Completed,0,Normal,7050137,VN223724495209H,3 Days - Day/Night,222,2022-01-07T16:12:25,1,1322808,,,Thành Phố Vinh,NGA,281,2022-01-08T16:20:46,,1,2022-01-08T16:20:46,Success,,,,,2022-01-08T16:20:46,Success,,,,,1349159,"[{""item_name"":""Tai Nghe AKG Samsung S10 | Bảo Hành 12T| Đổi Trả Trong Vòng 7 Ngày| Thiết kế riêng biệt cho ĐT Samsung"",""item_quantity"":1}]",0.1,0.0,0.0,0.0,s,2022-01,108,24805
198106581,2022-01-08T08:07:16,,Completed,0,Normal,6709193,VN222018759329M,3 Days - Day/Night,1211,2022-01-08T18:41:13,1,1316039,,,Thành Phố Cẩm Phả,QUN,283,2022-01-12T21:43:15,,3,2022-01-10T21:41:31,Fail,2022-01-11T21:46:22,Fail,2022-01-12T21:43:15,Success,2022-01-12T21:43:15,Success,Đúng địa chỉ không có người nhận,Đúng địa chỉ không có người nhận,,,1295799,"[{""item_name"":""Túi Đeo Chéo Nam Đa Năng Vải Canvas Tích Hợp Cổng Sạc USB - Túi Đeo Nam TC01"",""item_quantity"":1}]",0.2,0.0,0.0,0.0,s,2022-01,109,24805
198324312,2022-01-08T19:29:03,,Completed,0,Normal,341167,332567521841877,3 Days - Anytime,453,2022-01-08T21:05:36,1,1100303,,,,BET,103834,2022-01-09T12:53:14,,1,2022-01-09T12:53:14,Success,,,,,2022-01-09T12:53:14,Success,,,,,1435184,"Mặt nạ ngủ tinh chất sữa chua sáng da Garnier Light Complete Yoghurt Sleeping Mask 18ml (1356655576_VNAMZ-5601083392) x1 (0.0VND), Bộ ống hút Inox tái sử dụng nhiều lần thân thiện với môi trường Garnier Stainless Steel Straw Set (1564707492_VNAMZ-6619994838) x1 (0.0VND), Tinh chất tăng cường sáng da mờ thâm Garnier Light Complete 30x Vitamin C Booster Serum 15ml (1356731183_VNAMZ-5601147311) x1 (0.0VND)",0.14,19.0,8.0,29.0,s,2022-01,110,24805
199242072,2022-01-11T21:50:35,,Completed,0,Normal,6357142,S3099201O86255,3 Days - Anytime,15,2022-01-12T10:21:00,,,,,Quận Ninh Kiều,CT,39,2022-01-22T09:51:22,,5,2022-01-16T14:44:47,Fail,2022-01-17T15:14:53,Fail,2022-01-18T13:42:55,Fail,2022-01-22T09:51:22,Success,Đúng địa chỉ không có người nhận,Đúng địa chỉ không có người nhận,Đúng địa chỉ không có người nhận,,1373056,,15.0,,,,l,2022-01,111,24805
202697634,2022-01-23T22:48:12,,Completed,0,Normal,6455210,VN226773017144B,3 Days - Day/Night,236,2022-01-25T13:32:47,5,1437185,,,Huyện Núi Thành,QUA,411,2022-01-28T14:09:58,,1,2022-01-28T14:09:58,Success,,,,,2022-01-28T14:09:58,Success,,,,,1156949,"[{""item_name"":""Xịt thơm Into the Night - Body Mist Bath & Body Works"",""item_quantity"":1}]",0.02,0.0,0.0,0.0,s,2022-01,112,24805
202371006,2022-01-22T10:54:37,,Completed,0,Normal,6733208,VN2202716679188,3 Days - Day/Night,195,2022-01-22T14:29:16,1,1324936,,,Huyện Cư Kuin,DAK,375,2022-01-26T11:00:01,,2,2022-01-25T18:39:28,Fail,2022-01-26T11:00:01,Success,,,2022-01-26T11:00:01,Success,"Địa chỉ không đầy đủ, không chính xác, không tồn tại",,,,1386466,"[{""item_name"":""Giày  trắng [ Full Box + Bill ],  AF1  , ari force 1 Màu Trắng Bản Đẹp Hot Hit 2021 fresship toàn quốc"",""item_quantity"":1},{""item_name"":""Tất trắng  cổ lửng hàng cao cấp , tất seakers"",""item_quantity"":1},{""item_name"":""Hộp Box Chống Sốc bảo vệ hộp giày"",""item_quantity"":1}]",0.52,0.0,0.0,0.0,s,2022-01,113,24805
200061698,2022-01-15T05:55:36,,Completed,0,Normal,3752636,VN228858571227G,3 Days - Day/Night,103753,2022-01-15T17:12:31,1,1430647,,,Thành Phố Tuy Hòa,PHY,321,2022-01-20T11:08:27,,1,2022-01-20T11:08:27,Success,,,,,2022-01-20T11:08:27,Success,,,,,1253249,"[{""item_name"":""Tai Nghe Chụp Tai F10 Plus Bản Nâng Cấp Của Tai Nghe Chụp Tai F10 Và F20 Headphone Nghe Nhạc Cực Hay Âm Bass Mạnh Mẽ Bảo"",""item_quantity"":1}]",0.1,10.0,5.0,10.0,s,2022-01,114,24805
201172598,2022-01-18T09:02:49,,Completed,0,Normal,5288121,S2445183O1200175,3 Days - Anytime,103903,2022-01-18T10:57:21,2,1440098,Người gửi không nghe máy hoặc địa chỉ không có người gửi,,Huyện Châu Thành,TG,747,2022-01-23T11:37:24,,1,2022-01-23T11:37:24,Success,,,,,2022-01-23T11:37:24,Success,,,,,1392026,,0.4,,,,xl,2022-01,115,24805
202665211,2022-01-23T17:36:16,,Returned to Sender,1,Normal,6783148,VN222937890723R,3 Days - Day/Night,45,2022-01-23T20:44:49,1,1049059,,,,HY,45,2022-02-06T15:00:00,2022-01-27T00:03:01,1,2022-01-26T18:34:16,Fail,,,,,2022-01-26T18:34:16,Fail,Khách hàng muốn hủy đơn hàng,,,Khách hàng muốn hủy đơn hàng,1049059,"[{""item_name"":""bốt da bóng ︎ boot Kendall ôm chân ︎ giày cao gót (ẢNH THẬT ĐĂNG Ở CẠNH) ️"",""item_quantity"":1}]",0.5,5.0,5.0,5.0,s,2022-01,116,24805
197349735,2022-01-05T09:25:57,,Completed,0,Normal,6977788,VN2232176464856,3 Days - Day/Night,851,2022-01-05T17:11:12,1,1427942,,,Thành Phố Thủ Đức,HCM,201,2022-01-09T15:44:32,,1,2022-01-09T15:44:32,Success,,,,,2022-01-09T15:44:32,Success,,,,,1132571,"[{""item_name"":""Nồi Lẩu Điện Mini Cao Cấp Kèm Giá Hấp - Ca Mì Cầm Tay Chiên Chống Dính Vấn Đá Tiện Lợi 1.8L Có 2 Nấc Nhiệt"",""item_quantity"":1}]",1.0,0.0,0.0,0.0,xl,2022-01,117,24805
201118572,2022-01-18T02:02:00,21.09,Completed,0,Normal,372455,334744575172374,3 Days - Anytime,15,2022-01-21T15:49:54,,,,,,VT,702,2022-01-26T16:24:14,,1,2022-01-26T16:24:14,Success,,,,,2022-01-26T16:24:14,Success,,,,,1144873,"【MUA 3 GIẢM 40%】Focallure #GoldenBột phấn nén lâu trôi không có lỗ chân lông mềm mại tập trung lì tươi Lỗ chân lông vô hình nhẹ Phấn nén mịn Kiểm soát dầu không thấm nước (1535932729_VNAMZ-6459890529) x1 (133786.00VND), 【MUA 3 GIẢM 40%】FOCALLURE Bảng che khuyết điểm đa năng 5 trong 1 nhẹ nhàng lâu trôi kháng nước - INTL (1559910359_VNAMZ-6591301723) x1 (87220.00VND), Bộ 6 cây cọ trang điểm FOCALLURE chuyên nghiệp tiện dụng với đầu lông tơ mềm mịn bám dính tốt - INTL (634584093_VNAMZ-1496496022) x1 (89896.00VND), Bút kẻ mắt nước Focallure chuyên nghiệp lâu trôi không thấm nước nhanh khô trọng lượng 1G - INTL (629960933_VNAMZ-1479384316) x1 (27545.00VND), FOCALLURE 5 màu Kem che khuyết điểm Độ che phủ cao Chống thấm nước Lâu dài Tấm che khuyết điểm nhẹ (1339615391_VNAMZ-5495650870) x1 (40279.00VND), Kem Nền Focallure Che Khuyết Điểm Lâu Trôi Suốt 24 Giờ 20g (1487763285_VNAMZ-6212346431) x1 (43303.00VND), FOCALLURE Phấn phủ trang điểm nhẹ giúp kiềm dầu tối đa có trọng lượng 10g - INTL (1026094545_VNAMZ-4680634081) x1 (53465.00VND), 【MUA 3 GIẢM 40%】FOCALLURE Phấn phủ 12g kiểm soát dầu lâu trôi không bết dính - INTL (1496069308_VNAMZ-6260583550) x1 (85210.00VND)",0.71,12.0,49.0,17.0,s,2022-01,118,24805
199832646,2022-01-14T09:05:22,,Completed,0,Normal,776295,332027484259847,3 Days - Anytime,15,2022-01-15T10:56:59,,,,,,SOL,1040,2022-01-17T20:38:32,,1,2022-01-17T20:38:32,Success,,,,,2022-01-17T20:38:32,Success,,,,,1337177,Áo Thun Unisex Tay Lỡ Form Rộng Thể Thao S2 (284500819_VNAMZ-447838374) x1 (42000.00VND),0.02,2.0,2.0,2.0,s,2022-01,119,24805
197182614,2022-01-04T15:22:51,,Completed,0,Normal,4076186,VN229848597907Q,3 Days - Day/Night,103807,2022-01-05T15:48:04,1,1430559,,,Huyện An Dương,HP,1010,2022-01-06T15:54:28,,1,2022-01-06T15:54:28,Success,,,,,2022-01-06T15:54:28,Success,,,,,1411644,"[{""item_name"":""Thảm Chùi Chân chống trượt hình thú thấm nước cao cấp 3d LODIVA TCC02"",""item_quantity"":1},{""item_name"":""Thảm Chùi Chân chống trượt hình thú thấm nước cao cấp 3d LODIVA TCC02"",""item_quantity"":1},{""item_name"":""Thảm tết lau chân chống trượt giá rẻ thấm nước LODIVA TT01"",""item_quantity"":1},{""item_name"":""Thảm tết lau chân chống trượt giá rẻ thấm nước LODIVA TT01"",""item_quantity"":1},{""item_name"":""Thảm tết lau chân chống trượt giá rẻ thấm nước LODIVA TT01"",""item_quantity"":1}]",1.19,0.0,0.0,0.0,s,2022-01,120,24805
198382761,2022-01-09T08:02:06,6.23,Completed,0,Normal,1428392,333059902707070,3 Days - Anytime,103629,2022-01-09T16:33:37,1,1419775,,,,HCM,242,2022-01-13T11:31:19,,1,2022-01-13T11:31:19,Success,,,,,2022-01-13T11:31:19,Success,,,,,1407317,10 Tấm Xốp dán tường giả gạch 3D - Khổ Lớn 70x77cm (1281656675_VNAMZ-4847433866) x1 (85000.0VND),0.1,0.01,0.01,0.01,s,2022-01,121,24805
199850708,2022-01-14T09:48:38,,Completed,0,Normal,6457363,VN221207025944H,3 Days - Day/Night,847,2022-01-14T16:20:08,1,1329904,,,Thị Xã Phú Thọ,PTH,993,2022-01-15T11:49:10,,1,2022-01-15T11:49:10,Success,,,,,2022-01-15T11:49:10,Success,,,,,1384501,"[{""item_name"":""(Có màu đen) Ốp lưng Samsung A11 A12 A02s A21s A31 A51 A71 A20 A30 A50 A30S A50S A70 lưng nhám viền màu bảo vệ camera"",""item_quantity"":1},{""item_name"":""Ốp Samsung A12 A22 A32 A52 A52S A72 A02 A02s A03s A11 A21s A31 A51 A71 A20 A30 A50 A30S A50S A70 nhám đính dây sắc màu"",""item_quantity"":1}]",0.08,5.0,75.0,1.0,s,2022-01,122,24805
199045658,2022-01-11T09:44:36,8.74,Completed,0,Normal,6770585,S3313706O212421,2 Days Anytime,216,2022-01-11T20:39:00,38,1268225,Địa chỉ hoặc số điện thoại không chính xác,,Quận Gò Vấp,HCM,1233,2022-01-14T12:52:48,,1,2022-01-14T12:52:48,Success,,,,,2022-01-14T12:52:48,Success,,,,,1412038,,0.5,,,,s,2022-01,123,24805
202826940,2022-01-24T12:21:43,,Completed,0,Normal,5072201,334975477220805,3 Days - Anytime,1197,2022-01-24T16:13:47,1,1323704,,,,THN,108,2022-01-25T20:12:49,,1,2022-01-25T20:12:49,Success,,,,,2022-01-25T20:12:49,Success,,,,,1295589,combo 50 miếng bỉm Cao cấp (M-L-XL-XXL) (1037310309_VNAMZ-7498590398) x1 (325000VND),0.3,5.0,5.0,80.0,s,2022-01,124,24805
200331191,2022-01-15T14:35:27,,Completed,0,Normal,6026697,VN221688705957J,3 Days - Day/Night,1238,2022-01-15T15:45:52,6,1340146,,,Quận Gò Vấp,HCM,130,2022-01-17T11:41:30,,1,2022-01-17T11:41:30,Success,,,,,2022-01-17T11:41:30,Success,,,,,1045122,"[{""item_name"":""Set vest đùi LEOSWEARING quần short nữ lưng cao mix áo blazer tay dài cổ sen chất vải linen G5"",""item_quantity"":1}]",0.4,5.0,20.0,20.0,s,2022-01,125,24805
202598480,2022-01-23T11:26:17,0.99,Completed,0,Normal,6073173,,3 Days - Anytime,1238,2022-01-23T12:24:49,1,1376228,,,,DNG,1004,2022-01-24T15:15:54,,1,2022-01-24T15:15:54,Success,,,,,2022-01-24T15:15:54,Success,,,,,1439062,,0.4,,,,s,2022-01,126,24805
201907070,2022-01-20T15:45:30,,Returned to Sender,1,Normal,3881126,,1 Day - Anytime,130,2022-01-20T17:53:27,1,1276255,,,,HCM,130,2022-02-11T16:30:39,2022-01-30T01:29:18,4,2022-01-24T11:18:43,Fail,2022-01-26T12:26:56,Fail,2022-01-27T10:42:48,Fail,2022-01-29T10:14:06,Fail,Khách hàng muốn hủy đơn hàng,Đúng địa chỉ không có người nhận,Khách hàng muốn hủy đơn hàng,Đúng địa chỉ không có người nhận,1360346,,0.1,,,,s,2022-01,127,24805
200418832,2022-01-15T17:47:59,,Completed,0,Normal,7150241,,1 Day - Anytime,20,2022-01-15T18:18:44,1,1415676,,,,DN,759,2022-01-15T20:39:33,,1,2022-01-15T20:39:33,Success,,,,,2022-01-15T20:39:33,Success,,,,,1366028,,0.1,,,,s,2022-01,128,24805
201504194,2022-01-19T10:03:12,17.47,Completed,0,Normal,5288121,S2445183O1201746,3 Days - Anytime,103903,2022-01-19T15:55:53,5,1440098,Người gửi không nghe máy hoặc địa chỉ không có người gửi,,Thành phố Phan Thiết,BIT,211,2022-01-23T13:03:32,,1,2022-01-23T13:03:32,Success,,,,,2022-01-23T13:03:32,Success,,,,,1361740,,2.05,,,,s,2022-01,129,24805
199464125,2022-01-12T17:39:17,,Completed,0,Normal,6685137,143753234,3 Days - Anytime,1006,2022-01-14T13:26:04,35,1322092,Người gửi không nghe máy hoặc địa chỉ không có người gửi,,Huyện Tuy Phước,BID,319,2022-01-22T14:19:54,,2,2022-01-17T16:58:50,Fail,2022-01-22T14:19:54,Success,,,2022-01-22T14:19:54,Success,Khách hàng yêu cầu thay đổi địa điểm giao hàng,,,,1423562,,0.02,0.0,0.0,0.0,s,2022-01,130,24805
201707532,2022-01-19T23:18:53,4.19,Completed,0,Normal,6236216,VN2212756903168,3 Days - Day/Night,309,2022-01-20T14:02:56,1,1282257,,,Huyện Krông Pắk,DAK,437,2022-01-22T14:27:38,,1,2022-01-22T14:27:38,Success,,,,,2022-01-22T14:27:38,Success,,,,,1381895,"[{""item_name"":""Tất cổ cao basic nam nữ"",""item_quantity"":1},{""item_name"":""Tất cổ cao basic nam nữ"",""item_quantity"":4}]",0.5,10.0,5.0,15.0,s,2022-01,131,24805
198159787,2022-01-08T09:58:44,,Completed,0,Normal,7083517,VN220546169318M,3 Days - Day/Night,103893,2022-01-08T17:49:06,1,1412114,,,Huyện Vĩnh Tường,VIP,103893,2022-01-10T19:34:27,,1,2022-01-10T19:34:27,Success,,,,,2022-01-10T19:34:27,Success,,,,,1412114,"[{""item_name"":""Thịt Trâu Gác Bếp Tây Bắc Thơm Ngon Chuẩn Vị Mường Then  TẶNG CHẨM CHÉO "",""item_quantity"":1},{""item_name"":""Thịt nai gác bếp Tây Bắc bao ngon chuẩn vị tặng Chẩm chéo"",""item_quantity"":1}]",0.6,0.0,0.0,0.0,s,2022-01,132,24805
202407843,2022-01-22T13:04:19,,Completed,0,Normal,5115601,,1 Day - Anytime,103661,2022-01-22T18:33:12,3,1420104,Shop hẹn ngày giờ lấy,,,PTH,993,2022-01-24T12:00:07,,1,2022-01-24T12:00:07,Success,,,,,2022-01-24T12:00:07,Success,,,,,1141507,,0.1,,,,s,2022-01,133,24805
201542034,2022-01-19T12:17:07,,Completed,0,Normal,4189024,VN228524801544R,3 Days - Day/Night,171,2022-01-20T14:28:59,2,1332525,Shop hẹn ngày giờ lấy,,Huyện Châu Thành,SOT,1218,2022-01-21T18:34:31,,1,2022-01-21T18:34:31,Success,,,,,2022-01-21T18:34:31,Success,,,,,1430187,"[{""item_name"":""Phuộc Yss G-Series bình dầu gắn Sirius - Wave"",""item_quantity"":1}]",3.01,30.0,5.0,40.0,m,2022-01,134,24805
198457927,2022-01-09T12:25:20,,Completed,0,Normal,7052062,,3 Days - Anytime,216,2022-01-10T10:59:54,4,1268225,,,,DN,287,2022-01-15T10:28:38,,1,2022-01-15T10:28:38,Success,,,,,2022-01-15T10:28:38,Success,,,,,1062926,,0.5,,,,s,2022-01,135,24805
198084233,2022-01-08T06:13:11,4.49,Completed,0,Normal,372455,330409200250740,3 Days - Anytime,15,2022-01-20T15:12:42,,,,,,THH,1028,2022-01-23T19:02:49,,1,2022-01-23T19:02:49,Success,,,,,2022-01-23T19:02:49,Success,,,,,1257199,SEZO Áo Dệt Kim Dài Tay Cổ Vuông Thời Trang Hàn Quốc Cho Nữ (1564394972_VNAMZ-6618610919) x1 (104000.00VND),0.25,5.0,5.0,5.0,s,2022-01,136,24805
198346157,2022-01-08T22:30:02,,Completed,0,Normal,372455,330762055138744,3 Days - Anytime,12,2022-01-12T16:55:09,,,,,,KIG,103733,2022-01-14T09:54:02,,1,2022-01-14T09:54:02,Success,,,,,2022-01-14T09:54:02,Success,,,,,1428111,IELGY Áo Crop Top Áo Thun Mỏng Rộng Tay Dài Khoét Lỗ Cổ Tròn Cho Nữ (1339772105_VNAMZ-5496221460) x1 (129000.00VND),0.2,20.0,10.0,30.0,s,2022-01,137,24805
199962605,2022-01-14T16:14:13,,Completed,0,Normal,5889342,,3 Days - Anytime,189,2022-01-14T18:01:44,2,1101215,,,,CT,39,2022-01-16T16:21:40,,1,2022-01-16T16:21:40,Success,,,,,2022-01-16T16:21:40,Success,,,,,1218265,,1.54,,,,s,2022-01,138,24805
196846332,2022-01-03T12:27:17,,Completed,0,Normal,4144808,331558533764490,3 Days - Anytime,437,2022-01-03T15:59:17,1,1090246,,,,HOB,103771,2022-01-07T14:03:20,,1,2022-01-07T14:03:20,Success,,,,,2022-01-07T14:03:20,Success,,,,,1432853,"Chất tẩy lốc máy đầu bò xe ( dung dịch siêu tẩy Ocean chất tẩy lốc xe máy, đầu bò xe, tẩy sắt, thép nhôm han gỉ, tẩy kính. tẩy mọi vật dụng hoen ố lâu ngày đánh bóng mâm xe các loại ) (469460620_VNAMZ-885554243) x2 (44000.0VND)",1.0340430089685937,8.0,22.0,4.0,s,2022-01,139,24805
199820576,2022-01-14T08:37:40,18.4,Completed,0,Normal,6816861,332892688232161,3 Days - Anytime,835,2022-01-14T15:17:14,1,1364033,,,,BAL,353,2022-01-17T18:58:48,,1,2022-01-17T18:58:48,Success,,,,,2022-01-17T18:58:48,Success,,,,,1379332,"Lót Vải Hương Quế Chống Mùi Hôi Giày Chống hôi Chân - ROSIBI (1547102352_VNAMZ-6512429625) x1 (8600.0VND), Giày Tây, Giày Nam Da bóng Đế Khâu, Giày Khuy Công Sở Sang Trọng - ROSIBI [ BẢO HÀNH 6 THÁNG ] (1530200024_VNAMZ-6927013830) x1 (292000.0VND)",1.1,25.0,13.0,30.0,s,2022-01,140,24805
